Date,active_power[W],kWh
2016-05-17 11:15,135.97,0.03399268
2016-05-17 11:30,166.46,0.041613998
2016-05-17 11:45,198.10,0.049525429
2016-05-17 12:00,138.74,0.034683796
2016-05-17 12:15,70.75,0.01768689
2016-05-17 12:30,81.91,0.020478161
2016-05-17 12:45,164.07,0.041018574
2016-05-17 13:00,124.58,0.03114563
2016-05-17 13:15,47.49,0.011873497
2016-05-17 13:30,81.51,0.020378445
2016-05-17 13:45,83.29,0.020822037
2016-05-17 14:00,148.37,0.037092342
2016-05-17 14:15,1172.64,0.293160553
2016-05-17 14:30,160.61,0.040152401
2016-05-17 14:45,220.64,0.055159462
2016-05-17 15:00,101.68,0.025419456
2016-05-17 15:15,370.64,0.092660133
2016-05-17 15:30,510.98,0.127744064
2016-05-17 15:45,413.57,0.103393738
2016-05-17 16:00,434.02,0.10850592
2016-05-17 16:15,480.61,0.120152275
2016-05-17 16:30,292.96,0.073241211
2016-05-17 16:45,265.86,0.066465416
2016-05-17 17:00,502.57,0.125643478
2016-05-17 17:15,509.48,0.127370193
2016-05-17 17:30,463.33,0.115831543
2016-05-17 17:45,302.02,0.075506111
2016-05-17 18:00,417.73,0.104432632
2016-05-17 18:15,343.98,0.08599453
2016-05-17 18:30,330.85,0.082713684
2016-05-17 18:45,344.28,0.08607019
2016-05-17 19:00,2343.77,0.585943542
2016-05-17 19:15,299.97,0.074991745
2016-05-17 19:30,371.57,0.092893646
2016-05-17 19:45,302.43,0.075608093
2016-05-17 20:00,513.62,0.128404007
2016-05-17 20:15,423.46,0.105866096
2016-05-17 20:30,294.08,0.07352076
2016-05-17 20:45,353.95,0.088486679
2016-05-17 21:00,420.67,0.105168571
2016-05-17 21:15,540.01,0.135002625
2016-05-17 21:30,2623.36,0.655839294
2016-05-17 21:45,2474.40,0.618600342
2016-05-17 22:00,328.90,0.08222522
2016-05-17 22:15,339.04,0.084759109
2016-05-17 22:30,2609.33,0.652333618
2016-05-17 22:45,491.27,0.122816338
2016-05-17 23:00,207.96,0.051991119
2016-05-17 23:15,190.76,0.047690571
2016-05-17 23:30,122.18,0.030544712
2016-05-17 23:45,242.15,0.060537441
2016-05-18 00:00,196.43,0.049107647
2016-05-18 00:15,125.44,0.031360533
2016-05-18 00:30,266.33,0.066581551
2016-05-18 00:45,156.21,0.039051468
2016-05-18 01:00,145.28,0.036319721
2016-05-18 01:15,204.08,0.051019871
2016-05-18 01:30,198.39,0.04959724
2016-05-18 01:45,155.45,0.038862717
2016-05-18 02:00,182.31,0.045578552
2016-05-18 02:15,122.66,0.030664291
2016-05-18 02:30,197.88,0.049468956
2016-05-18 02:45,234.02,0.05850621
2016-05-18 03:00,150.92,0.037729431
2016-05-18 03:15,122.90,0.030724482
2016-05-18 03:30,146.90,0.036724644
2016-05-18 03:45,237.27,0.059318439
2016-05-18 04:00,192.22,0.048055496
2016-05-18 04:15,123.26,0.030816055
2016-05-18 04:30,150.33,0.037581879
2016-05-18 04:45,147.27,0.036816372
2016-05-18 05:00,121.82,0.030456131
2016-05-18 05:15,192.92,0.048229012
2016-05-18 05:30,159.92,0.039980618
2016-05-18 05:45,119.25,0.029811401
2016-05-18 06:00,123.40,0.03085121
2016-05-18 06:15,2239.56,0.559888855
2016-05-18 06:30,271.99,0.067998398
2016-05-18 06:45,239.03,0.059756973
2016-05-18 07:00,252.84,0.063209648
2016-05-18 07:15,108.71,0.027178425
2016-05-18 07:30,145.31,0.036327698
2016-05-18 07:45,220.55,0.05513736
2016-05-18 08:00,184.67,0.04616761
2016-05-18 08:15,138.85,0.034711582
2016-05-18 08:30,147.42,0.036854713
2016-05-18 08:45,82.91,0.020727596
2016-05-18 09:00,158.07,0.03951844
2016-05-18 09:15,186.69,0.046673061
2016-05-18 09:30,148.56,0.037141186
2016-05-18 09:45,54.09,0.013522491
2016-05-18 10:00,54.00,0.013499694
2016-05-18 10:15,168.90,0.042224144
2016-05-18 10:30,167.08,0.041768898
2016-05-18 10:45,54.66,0.013664
2016-05-18 11:00,53.96,0.013490564
2016-05-18 11:15,92.36,0.023090302
2016-05-18 11:30,148.90,0.037226028
2016-05-18 11:45,252.56,0.06313879
2016-05-18 12:00,124.04,0.031010551
2016-05-18 12:15,87.01,0.021753
2016-05-18 12:30,51.85,0.01296174
2016-05-18 12:45,52.81,0.013202082
2016-05-18 13:00,168.55,0.042137585
2016-05-18 13:15,163.29,0.040821339
2016-05-18 13:30,52.25,0.013062838
2016-05-18 13:45,59.24,0.014809884
2016-05-18 14:00,91.86,0.022965561
2016-05-18 14:15,173.71,0.04342828
2016-05-18 14:30,133.77,0.033443501
2016-05-18 14:45,88.71,0.022176924
2016-05-18 15:00,89.05,0.022261421
2016-05-18 15:15,52.66,0.013165872
2016-05-18 15:30,145.54,0.036385677
2016-05-18 15:45,168.10,0.042024353
2016-05-18 16:00,89.73,0.022432909
2016-05-18 16:15,51.84,0.012960621
2016-05-18 16:30,85.83,0.021456768
2016-05-18 16:45,106.98,0.026743946
2016-05-18 17:00,152.44,0.03811113
2016-05-18 17:15,148.18,0.037043903
2016-05-18 17:30,140.62,0.0351548
2016-05-18 17:45,261.89,0.06547126
2016-05-18 18:00,231.98,0.057994301
2016-05-18 18:15,277.26,0.069315117
2016-05-18 18:30,207.72,0.051929428
2016-05-18 18:45,2181.62,0.545404175
2016-05-18 19:00,58.99,0.014747955
2016-05-18 19:15,151.86,0.037966042
2016-05-18 19:30,2298.96,0.574738892
2016-05-18 19:45,365.92,0.091481163
2016-05-18 20:00,342.54,0.085635452
2016-05-18 20:15,234.96,0.058739132
2016-05-18 20:30,434.13,0.108532684
2016-05-18 20:45,406.67,0.101666901
2016-05-18 21:00,2324.89,0.581223389
2016-05-18 21:15,522.07,0.130516785
2016-05-18 21:30,430.50,0.107625069
2016-05-18 21:45,2197.85,0.549462463
2016-05-18 22:00,223.23,0.055807243
2016-05-18 22:15,167.87,0.041967934
2016-05-18 22:30,256.29,0.064071281
2016-05-18 22:45,303.34,0.075835144
2016-05-18 23:00,151.31,0.037828529
2016-05-18 23:15,162.49,0.040622055
2016-05-18 23:30,473.55,0.118387535
2016-05-18 23:45,199.86,0.049964756
2016-05-19 00:00,241.42,0.060354286
2016-05-19 00:15,152.04,0.038011238
2016-05-19 00:30,121.72,0.030429153
2016-05-19 00:45,85.68,0.021419376
2016-05-19 01:00,146.55,0.036638664
2016-05-19 01:15,225.44,0.056360786
2016-05-19 01:30,198.56,0.049639889
2016-05-19 01:45,119.17,0.029793594
2016-05-19 02:00,156.38,0.039095257
2016-05-19 02:15,86.59,0.021648067
2016-05-19 02:30,203.00,0.050751225
2016-05-19 02:45,220.58,0.055144341
2016-05-19 03:00,155.77,0.03894157
2016-05-19 03:15,113.81,0.028452705
2016-05-19 03:30,141.53,0.035383423
2016-05-19 03:45,384.69,0.09617131
2016-05-19 04:00,237.19,0.05929731
2016-05-19 04:15,85.17,0.021291683
2016-05-19 04:30,113.53,0.028382456
2016-05-19 04:45,111.09,0.027772373
2016-05-19 05:00,148.55,0.037136318
2016-05-19 05:15,158.03,0.039508049
2016-05-19 05:30,228.05,0.057011421
2016-05-19 05:45,107.82,0.026954308
2016-05-19 06:00,139.83,0.03495813
2016-05-19 06:15,146.47,0.036616653
2016-05-19 06:30,2508.67,0.627168701
2016-05-19 06:45,287.49,0.071871635
2016-05-19 07:00,113.27,0.028317017
2016-05-19 07:15,121.50,0.030375298
2016-05-19 07:30,98.91,0.024727688
2016-05-19 07:45,97.27,0.024316986
2016-05-19 08:00,143.94,0.035984852
2016-05-19 08:15,173.26,0.043315132
2016-05-19 08:30,96.79,0.024197084
2016-05-19 08:45,60.62,0.015154026
2016-05-19 09:00,103.14,0.025784126
2016-05-19 09:15,223.99,0.05599807
2016-05-19 09:30,217.49,0.054372017
2016-05-19 09:45,63.18,0.015794334
2016-05-19 10:00,63.47,0.015867577
2016-05-19 10:15,231.79,0.05794746
2016-05-19 10:30,4296.86,1.07421521
2016-05-19 10:45,2379.67,0.594916565
2016-05-19 11:00,2366.78,0.59169458
2016-05-19 11:15,1790.43,0.447607727
2016-05-19 11:30,2411.19,0.602797729
2016-05-19 11:45,332.79,0.083197433
2016-05-19 12:00,292.61,0.073152985
2016-05-19 12:15,228.79,0.057198189
2016-05-19 12:30,2267.92,0.566980835
2016-05-19 12:45,2268.38,0.567095398
2016-05-19 13:00,358.22,0.089554741
2016-05-19 13:15,212.65,0.053162968
2016-05-19 13:30,240.82,0.060204224
2016-05-19 13:45,292.85,0.073211578
2016-05-19 14:00,483.53,0.12088179
2016-05-19 14:15,145.52,0.036379166
2016-05-19 14:30,530.64,0.132661209
2016-05-19 14:45,192.63,0.048158104
2016-05-19 15:00,184.90,0.046223766
2016-05-19 15:15,144.81,0.036202927
2016-05-19 15:30,94.76,0.023689236
2016-05-19 15:45,108.51,0.027127487
2016-05-19 16:00,157.56,0.039390614
2016-05-19 16:15,151.86,0.037965385
2016-05-19 16:30,169.35,0.042338562
2016-05-19 16:45,92.51,0.023126257
2016-05-19 17:00,88.08,0.022020763
2016-05-19 17:15,2345.86,0.586465332
2016-05-19 17:30,2399.19,0.59979657
2016-05-19 17:45,2535.17,0.633793335
2016-05-19 18:00,2343.71,0.585928467
2016-05-19 18:15,364.79,0.091196671
2016-05-19 18:30,439.09,0.109771713
2016-05-19 18:45,306.02,0.076504822
2016-05-19 19:00,616.94,0.154234497
2016-05-19 19:15,207.18,0.051796108
2016-05-19 19:30,802.94,0.200735107
2016-05-19 19:45,821.50,0.20537587
2016-05-19 20:00,2862.12,0.715529785
2016-05-19 20:15,941.12,0.235279358
2016-05-19 20:30,838.17,0.209541977
2016-05-19 20:45,2743.12,0.685780823
2016-05-19 21:00,841.72,0.210429474
2016-05-19 21:15,930.58,0.232644592
2016-05-19 21:30,938.25,0.234563263
2016-05-19 21:45,833.05,0.208263626
2016-05-19 22:00,932.08,0.233020386
2016-05-19 22:15,2760.48,0.690120911
2016-05-19 22:30,835.02,0.208753769
2016-05-19 22:45,836.51,0.209127899
2016-05-19 23:00,219.25,0.054813316
2016-05-19 23:15,150.76,0.037689667
2016-05-19 23:30,118.48,0.029620634
2016-05-19 23:45,156.99,0.039247597
2016-05-20 00:00,295.73,0.073931747
2016-05-20 00:15,150.41,0.03760326
2016-05-20 00:30,77.64,0.019409695
2016-05-20 00:45,104.39,0.026096762
2016-05-20 01:00,230.09,0.057522694
2016-05-20 01:15,191.54,0.04788591
2016-05-20 01:30,103.90,0.02597381
2016-05-20 01:45,114.15,0.028538223
2016-05-20 02:00,363.42,0.090855949
2016-05-20 02:15,220.01,0.055002876
2016-05-20 02:30,189.59,0.047398327
2016-05-20 02:45,76.73,0.019182632
2016-05-20 03:00,305.95,0.076486855
2016-05-20 03:15,468.65,0.117162766
2016-05-20 03:30,424.50,0.106124275
2016-05-20 03:45,513.54,0.128384628
2016-05-20 04:00,574.69,0.14367128
2016-05-20 04:15,141.82,0.035454552
2016-05-20 04:30,268.71,0.067176643
2016-05-20 04:45,250.67,0.062668182
2016-05-20 05:00,211.07,0.052767487
2016-05-20 05:15,147.31,0.036827038
2016-05-20 05:30,144.34,0.036085373
2016-05-20 05:45,167.25,0.041811676
2016-05-20 06:00,279.09,0.069771965
2016-05-20 06:15,269.26,0.067313995
2016-05-20 06:30,1360.79,0.340198395
2016-05-20 06:45,181.09,0.045271908
2016-05-20 07:00,304.14,0.07603508
2016-05-20 07:15,389.32,0.097330078
2016-05-20 07:30,150.37,0.037592216
2016-05-20 07:45,144.89,0.036222843
2016-05-20 08:00,334.65,0.083662712
2016-05-20 08:15,2505.40,0.626348938
2016-05-20 08:30,288.00,0.072000298
2016-05-20 08:45,326.66,0.081664185
2016-05-20 09:00,185.49,0.04637236
2016-05-20 09:15,142.92,0.035729393
2016-05-20 09:30,233.93,0.058483398
2016-05-20 09:45,209.71,0.052426949
2016-05-20 10:00,76.51,0.019128445
2016-05-20 10:15,73.25,0.018313335
2016-05-20 10:30,258.40,0.064600914
2016-05-20 10:45,330.41,0.082602829
2016-05-20 11:00,2355.34,0.588836182
2016-05-20 11:15,291.03,0.07275708
2016-05-20 11:30,160.14,0.040036114
2016-05-20 11:45,189.93,0.047482422
2016-05-20 12:00,279.02,0.069755554
2016-05-20 12:15,288.83,0.072208679
2016-05-20 12:30,132.42,0.033106159
2016-05-20 12:45,144.73,0.036183189
2016-05-20 13:00,64.17,0.016042257
2016-05-20 13:15,336.88,0.084218941
2016-05-20 13:30,173.30,0.043325836
2016-05-20 13:45,57.52,0.014378906
2016-05-20 14:00,56.01,0.014002206
2016-05-20 14:15,192.57,0.048141563
2016-05-20 14:30,171.00,0.042749058
2016-05-20 14:45,129.64,0.032411182
2016-05-20 15:00,89.43,0.022357471
2016-05-20 15:15,88.86,0.022214287
2016-05-20 15:30,52.30,0.013074743
2016-05-20 15:45,135.42,0.033855522
2016-05-20 16:00,163.85,0.04096273
2016-05-20 16:15,215.34,0.053835712
2016-05-20 16:30,285.19,0.071296562
2016-05-20 16:45,2676.90,0.669226013
2016-05-20 17:00,2708.33,0.677083618
2016-05-20 17:15,2661.37,0.665343567
2016-05-20 17:30,2595.96,0.648990906
2016-05-20 17:45,2551.15,0.637788208
2016-05-20 18:00,2362.18,0.590544189
2016-05-20 18:15,282.54,0.070635437
2016-05-20 18:30,384.57,0.096142342
2016-05-20 18:45,328.16,0.082040192
2016-05-20 19:00,312.13,0.078031937
2016-05-20 19:15,348.14,0.087035561
2016-05-20 19:30,243.39,0.060847305
2016-05-20 19:45,356.79,0.089196808
2016-05-20 20:00,475.81,0.118952606
2016-05-20 20:15,271.07,0.067767456
2016-05-20 20:30,2494.67,0.623667114
2016-05-20 20:45,547.24,0.136810364
2016-05-20 21:00,2789.12,0.697279846
2016-05-20 21:15,611.48,0.152869339
2016-05-20 21:30,675.50,0.168874207
2016-05-20 21:45,624.91,0.156227448
2016-05-20 22:00,584.32,0.146079132
2016-05-20 22:15,459.86,0.114964325
2016-05-20 22:30,476.24,0.119058998
2016-05-20 22:45,613.48,0.153369247
2016-05-20 23:00,379.31,0.094828186
2016-05-20 23:15,451.22,0.112804825
2016-05-20 23:30,518.06,0.129515472
2016-05-20 23:45,460.74,0.11518396
2016-05-21 00:00,492.11,0.123027237
2016-05-21 00:15,412.38,0.103095673
2016-05-21 00:30,373.04,0.09325882
2016-05-21 00:45,391.21,0.097802116
2016-05-21 01:00,346.79,0.08669696
2016-05-21 01:15,310.41,0.077602753
2016-05-21 01:30,354.92,0.088730141
2016-05-21 01:45,548.26,0.137064529
2016-05-21 02:00,444.07,0.111018524
2016-05-21 02:15,478.06,0.119515656
2016-05-21 02:30,455.02,0.113755341
2016-05-21 02:45,515.03,0.12875853
2016-05-21 03:00,437.74,0.109433907
2016-05-21 03:15,354.13,0.088533684
2016-05-21 03:30,366.65,0.091661636
2016-05-21 03:45,443.49,0.110872437
2016-05-21 04:00,323.92,0.080978851
2016-05-21 04:15,206.52,0.051629047
2016-05-21 04:30,235.11,0.058776894
2016-05-21 04:45,242.65,0.060662849
2016-05-21 05:00,289.79,0.072447281
2016-05-21 05:15,315.41,0.078852768
2016-05-21 05:30,353.09,0.088271797
2016-05-21 05:45,275.09,0.068771866
2016-05-21 06:00,270.56,0.067638824
2016-05-21 06:15,274.65,0.068662415
2016-05-21 06:30,345.67,0.086417816
2016-05-21 06:45,311.51,0.07787648
2016-05-21 07:00,620.98,0.155245972
2016-05-21 07:15,616.66,0.154164612
2016-05-21 07:30,592.48,0.148119629
2016-05-21 07:45,616.33,0.154081497
2016-05-21 08:00,518.47,0.129617874
2016-05-21 08:15,524.38,0.13109549
2016-05-21 08:30,412.47,0.103117218
2016-05-21 08:45,2267.22,0.566805481
2016-05-21 09:00,409.54,0.102386017
2016-05-21 09:15,352.17,0.088041611
2016-05-21 09:30,333.78,0.083444344
2016-05-21 09:45,289.37,0.072342773
2016-05-21 10:00,328.52,0.082128998
2016-05-21 10:15,237.77,0.0594431
2016-05-21 10:30,315.59,0.078896378
2016-05-21 10:45,371.54,0.092884254
2016-05-21 11:00,374.15,0.093538712
2016-05-21 11:15,426.91,0.106726387
2016-05-21 11:30,292.13,0.073031326
2016-05-21 11:45,435.29,0.108821495
2016-05-21 12:00,433.91,0.108476723
2016-05-21 12:15,2511.11,0.6277771
2016-05-21 12:30,2485.80,0.621450256
2016-05-21 12:45,299.93,0.074981491
2016-05-21 13:00,512.06,0.128014252
2016-05-21 13:15,354.48,0.088620285
2016-05-21 13:30,2586.31,0.646576477
2016-05-21 13:45,2543.78,0.635944824
2016-05-21 14:00,328.07,0.082016983
2016-05-21 14:15,2441.17,0.610293396
2016-05-21 14:30,288.18,0.072044205
2016-05-21 14:45,251.82,0.062955448
2016-05-21 15:00,271.68,0.067920288
2016-05-21 15:15,2418.86,0.604715759
2016-05-21 15:30,284.95,0.071236282
2016-05-21 15:45,282.84,0.070709816
2016-05-21 16:00,311.92,0.077978951
2016-05-21 16:15,308.33,0.077082779
2016-05-21 16:30,223.05,0.055762962
2016-05-21 16:45,302.59,0.075647232
2016-05-21 17:00,336.15,0.084037308
2016-05-21 17:15,479.21,0.119803009
2016-05-21 17:30,483.08,0.120770882
2016-05-21 17:45,346.76,0.086689728
2016-05-21 18:00,2379.28,0.594820618
2016-05-21 18:15,199.89,0.049972824
2016-05-21 18:30,232.05,0.058011658
2016-05-21 18:45,231.98,0.057993965
2016-05-21 19:00,387.47,0.096868385
2016-05-21 19:15,2330.24,0.582559082
2016-05-21 19:30,318.76,0.079689636
2016-05-21 19:45,231.76,0.057939499
2016-05-21 20:00,218.93,0.054731365
2016-05-21 20:15,241.15,0.060287518
2016-05-21 20:30,343.08,0.085770866
2016-05-21 20:45,285.02,0.071254555
2016-05-21 21:00,210.07,0.052516663
2016-05-21 21:15,274.68,0.068668839
2016-05-21 21:30,279.99,0.069998596
2016-05-21 21:45,489.20,0.122299309
2016-05-21 22:00,2807.99,0.701997498
2016-05-21 22:15,443.69,0.110921783
2016-05-21 22:30,318.47,0.079616722
2016-05-21 22:45,303.44,0.075860107
2016-05-21 23:00,404.66,0.101163788
2016-05-21 23:15,371.07,0.092767235
2016-05-21 23:30,329.54,0.082385605
2016-05-21 23:45,386.74,0.096684006
2016-05-22 00:00,263.53,0.065881973
2016-05-22 00:15,237.58,0.059396088
2016-05-22 00:30,322.72,0.080680359
2016-05-22 00:45,363.43,0.09085672
2016-05-22 01:00,340.62,0.085154358
2016-05-22 01:15,248.54,0.062135979
2016-05-22 01:30,272.92,0.068229523
2016-05-22 01:45,259.88,0.064969398
2016-05-22 02:00,304.69,0.076171753
2016-05-22 02:15,310.01,0.077502815
2016-05-22 02:30,265.91,0.066477707
2016-05-22 02:45,279.12,0.069779724
2016-05-22 03:00,290.77,0.072692398
2016-05-22 03:15,503.44,0.125860405
2016-05-22 03:30,549.23,0.137307205
2016-05-22 03:45,346.74,0.086684486
2016-05-22 04:00,315.42,0.078853851
2016-05-22 04:15,346.25,0.086561363
2016-05-22 04:30,386.99,0.09674704
2016-05-22 04:45,310.09,0.077522224
2016-05-22 05:00,345.80,0.086450729
2016-05-22 05:15,268.24,0.067060074
2016-05-22 05:30,235.30,0.058825043
2016-05-22 05:45,213.71,0.053427826
2016-05-22 06:00,321.98,0.080495659
2016-05-22 06:15,329.21,0.082303162
2016-05-22 06:30,218.09,0.054522041
2016-05-22 06:45,215.84,0.053960873
2016-05-22 07:00,244.85,0.061213387
2016-05-22 07:15,464.21,0.116052658
2016-05-22 07:30,296.43,0.074107124
2016-05-22 07:45,341.75,0.085437012
2016-05-22 08:00,382.70,0.095673981
2016-05-22 08:15,472.76,0.118190186
2016-05-22 08:30,418.32,0.10457933
2016-05-22 08:45,499.11,0.124777649
2016-05-22 09:00,2441.87,0.610467712
2016-05-22 09:15,301.06,0.075265388
2016-05-22 09:30,256.85,0.064211929
2016-05-22 09:45,263.80,0.065950851
2016-05-22 10:00,231.38,0.057843922
2016-05-22 10:15,463.48,0.115870468
2016-05-22 10:30,370.48,0.092619797
2016-05-22 10:45,325.24,0.081310989
2016-05-22 11:00,196.81,0.049203327
2016-05-22 11:15,229.49,0.057371326
2016-05-22 11:30,331.81,0.082952591
2016-05-22 11:45,387.27,0.096818573
2016-05-22 12:00,2337.30,0.584324585
2016-05-22 12:15,2333.39,0.583347046
2016-05-22 12:30,4594.31,1.14857666
2016-05-22 12:45,2464.34,0.616085083
2016-05-22 13:00,387.68,0.096919434
2016-05-22 13:15,382.93,0.09573365
2016-05-22 13:30,233.85,0.058462936
2016-05-22 13:45,210.87,0.052717678
2016-05-22 14:00,3452.91,0.863226379
2016-05-22 14:15,395.62,0.098904327
2016-05-22 14:30,2427.50,0.60687561
2016-05-22 14:45,372.58,0.093146233
2016-05-22 15:00,459.34,0.114835426
2016-05-22 15:15,278.24,0.069559326
2016-05-22 15:30,2334.93,0.583732971
2016-05-22 15:45,324.27,0.08106678
2016-05-22 16:00,328.18,0.082044556
2016-05-22 16:15,345.36,0.086340424
2016-05-22 16:30,284.27,0.071068176
2016-05-22 16:45,287.18,0.0717939
2016-05-22 17:00,293.17,0.073293732
2016-05-22 17:15,612.84,0.153209091
2016-05-22 17:30,603.48,0.15086882
2016-05-22 17:45,577.18,0.144295197
2016-05-22 18:00,628.61,0.157153198
2016-05-22 18:15,678.44,0.169609924
2016-05-22 18:30,499.45,0.1248629
2016-05-22 18:45,548.32,0.137080338
2016-05-22 19:00,747.13,0.186782562
2016-05-22 19:15,600.53,0.150131805
2016-05-22 19:30,2487.99,0.621996399
2016-05-22 19:45,343.78,0.085945564
2016-05-22 20:00,345.84,0.086460205
2016-05-22 20:15,477.28,0.11932016
2016-05-22 20:30,608.55,0.152137207
2016-05-22 20:45,478.03,0.119507927
2016-05-22 21:00,2668.59,0.667147827
2016-05-22 21:15,2782.45,0.695611389
2016-05-22 21:30,577.54,0.144384506
2016-05-22 21:45,519.12,0.129780228
2016-05-22 22:00,618.94,0.154735657
2016-05-22 22:15,705.43,0.176357407
2016-05-22 22:30,489.87,0.122467552
2016-05-22 22:45,288.50,0.072125473
2016-05-22 23:00,94.11,0.0235271
2016-05-22 23:15,144.22,0.03605518
2016-05-22 23:30,126.96,0.031739975
2016-05-22 23:45,156.06,0.039013992
2016-05-23 00:00,46.34,0.011583835
2016-05-23 00:15,45.66,0.011414358
2016-05-23 00:30,79.77,0.019942028
2016-05-23 00:45,334.62,0.083654808
2016-05-23 01:00,124.75,0.031186401
2016-05-23 01:15,156.53,0.039133621
2016-05-23 01:30,178.99,0.044747986
2016-05-23 01:45,45.53,0.011383511
2016-05-23 02:00,45.68,0.011419795
2016-05-23 02:15,163.99,0.040996498
2016-05-23 02:30,317.78,0.079444839
2016-05-23 02:45,121.70,0.030424576
2016-05-23 03:00,81.46,0.020364239
2016-05-23 03:15,79.06,0.019763767
2016-05-23 03:30,44.81,0.011202585
2016-05-23 03:45,163.34,0.040834381
2016-05-23 04:00,157.55,0.039387421
2016-05-23 04:15,123.66,0.030914486
2016-05-23 04:30,45.18,0.011294496
2016-05-23 04:45,80.36,0.020089373
2016-05-23 05:00,80.66,0.02016445
2016-05-23 05:15,143.29,0.035822258
2016-05-23 05:30,182.69,0.045673618
2016-05-23 05:45,78.93,0.019731951
2016-05-23 06:00,220.70,0.055174416
2016-05-23 06:15,79.48,0.019869535
2016-05-23 06:30,170.77,0.042691685
2016-05-23 06:45,125.76,0.031440529
2016-05-23 07:00,260.09,0.065021805
2016-05-23 07:15,79.09,0.019772533
2016-05-23 07:30,78.25,0.01956296
2016-05-23 07:45,202.52,0.050630032
2016-05-23 08:00,166.34,0.04158593
2016-05-23 08:15,160.06,0.040015854
2016-05-23 08:30,121.60,0.030399887
2016-05-23 08:45,44.56,0.011140779
2016-05-23 09:00,78.77,0.019691555
2016-05-23 09:15,78.90,0.019724609
2016-05-23 09:30,131.06,0.032764957
2016-05-23 09:45,158.30,0.039573837
2016-05-23 10:00,153.96,0.038490677
2016-05-23 10:15,45.40,0.01134949
2016-05-23 10:30,44.94,0.0112353
2016-05-23 10:45,79.07,0.019767475
2016-05-23 11:00,167.76,0.041940994
2016-05-23 11:15,129.21,0.032302898
2016-05-23 11:30,159.96,0.039988892
2016-05-23 11:45,194.09,0.048522621
2016-05-23 12:00,165.92,0.041480213
2016-05-23 12:15,119.92,0.029980076
2016-05-23 12:30,79.48,0.019871069
2016-05-23 12:45,126.99,0.031748455
2016-05-23 13:00,121.64,0.030410809
2016-05-23 13:15,78.87,0.019716324
2016-05-23 13:30,239.25,0.059813686
2016-05-23 13:45,43.96,0.010989069
2016-05-23 14:00,77.99,0.01949786
2016-05-23 14:15,160.78,0.040193836
2016-05-23 14:30,120.08,0.03002109
2016-05-23 14:45,43.77,0.010942215
2016-05-23 15:00,79.97,0.019992641
2016-05-23 15:15,70.88,0.017718758
2016-05-23 15:30,43.26,0.010814363
2016-05-23 15:45,160.97,0.040242092
2016-05-23 16:00,157.40,0.039349861
2016-05-23 16:15,117.85,0.029463606
2016-05-23 16:30,77.72,0.019428936
2016-05-23 16:45,239.60,0.059901093
2016-05-23 17:00,42.98,0.010745844
2016-05-23 17:15,128.30,0.032074253
2016-05-23 17:30,156.38,0.039095833
2016-05-23 17:45,155.34,0.038835178
2016-05-23 18:00,173.30,0.043325172
2016-05-23 18:15,201.28,0.050319
2016-05-23 18:30,239.77,0.05994162
2016-05-23 18:45,311.00,0.077749474
2016-05-23 19:00,207.57,0.051892673
2016-05-23 19:15,362.79,0.090697769
2016-05-23 19:30,131.06,0.032766212
2016-05-23 19:45,187.32,0.046829544
2016-05-23 20:00,230.77,0.057693672
2016-05-23 20:15,289.92,0.072479004
2016-05-23 20:30,317.78,0.079446236
2016-05-23 20:45,2481.83,0.620457703
2016-05-23 21:00,228.08,0.057020622
2016-05-23 21:15,213.44,0.053359402
2016-05-23 21:30,2365.07,0.591267029
2016-05-23 21:45,289.65,0.072411865
2016-05-23 22:00,210.54,0.052634323
2016-05-23 22:15,2248.20,0.56204895
2016-05-23 22:30,105.24,0.026310436
2016-05-23 22:45,200.17,0.050043358
2016-05-23 23:00,60.86,0.01521398
2016-05-23 23:15,173.73,0.043432213
2016-05-23 23:30,164.90,0.041224854
2016-05-23 23:45,127.65,0.031912998
2016-05-24 00:00,52.90,0.01322417
2016-05-24 00:15,84.14,0.021034468
2016-05-24 00:30,85.36,0.021341232
2016-05-24 00:45,133.78,0.033443863
2016-05-24 01:00,126.64,0.031660755
2016-05-24 01:15,339.52,0.084880219
2016-05-24 01:30,85.66,0.021414116
2016-05-24 01:45,49.44,0.012359032
2016-05-24 02:00,83.69,0.020921556
2016-05-24 02:15,168.27,0.042068245
2016-05-24 02:30,128.96,0.032239182
2016-05-24 02:45,125.11,0.031278158
2016-05-24 03:00,87.31,0.021827906
2016-05-24 03:15,84.36,0.02108882
2016-05-24 03:30,48.42,0.012103833
2016-05-24 03:45,181.86,0.045465141
2016-05-24 04:00,166.35,0.041587875
2016-05-24 04:15,127.03,0.031756952
2016-05-24 04:30,49.87,0.01246822
2016-05-24 04:45,83.20,0.020801155
2016-05-24 05:00,185.39,0.046346275
2016-05-24 05:15,64.33,0.016081526
2016-05-24 05:30,181.75,0.045436626
2016-05-24 05:45,194.12,0.048529808
2016-05-24 06:00,120.83,0.030208084
2016-05-24 06:15,97.76,0.024440638
2016-05-24 06:30,134.85,0.033711342
2016-05-24 06:45,195.30,0.048825176
2016-05-24 07:00,196.99,0.04924839
2016-05-24 07:15,165.73,0.041433083
2016-05-24 07:30,91.05,0.022762215
2016-05-24 07:45,80.71,0.020177721
2016-05-24 08:00,149.23,0.037306431
2016-05-24 08:15,130.58,0.032644062
2016-05-24 08:30,160.03,0.040007641
2016-05-24 08:45,122.95,0.030738422
